1002636090	20210905	202109	2021	2021.6712											LAB	WORKER						LAB			1	130	130	13	3	-4.4	12	2	12	-6.35198135198135	0								1	Iceland	IC	IC		65	-18	IC	1	Ireland	EI	EI		53	-8	EI	20210905131500	https://www.bbc.com/news/business-58443653
1002636091	20210905	202109	2021	2021.6712											LAB	WORKER						LAB			1	130	130	13	3	-4.4	8	2	8	-6.35198135198135	0								1	Iceland	IC	IC		65	-18	IC	1	Iceland	IC	IC		65	-18	IC	20210905131500	https://www.bbc.com/news/business-58443653
1002636092	20210905	202109	2021	2021.6712											LEG	REPRESENTATIVES						LEG			0	040	040	04	1	1.0	10	1	10	1.52963671128107	0								3	Mesa County, Colorado, United States	US	USCO		39.0333	-108.467	198154	3	Mesa County, Colorado, United States	US	USCO		39.0333	-108.467	198154	20210905131500	https://www.gjsentinel.com/opinion/editorials/county-works-to-restore-lost-faith-in-voting/article_255d430a-0da8-11ec-8d9d-1fdab8ba7ef5.html
1002636093	20210905	202109	2021	2021.6712											MED	JOURNALIST						MED			1	180	180	18	4	-9.0	3	1	3	-3.58974358974359	0								4	Chidakwa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.8937	31.5646	10804727	4	Chidakwa, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.8937	31.5646	10804727	20210905131500	https://www.thezimbabwemail.com/zimbabwe/journalist-assaulted-in-a-shebeen-he-was-not-abuducted/
1002636094	20210905	202109	2021	2021.6712											MEX	MEXICAN	MEX								1	020	020	02	1	3.0	7	1	7	-0.66225165562914	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20210905131500	https://www.wmfe.org/covid-19-delayed-quinceanera-celebrations-and-now-17-is-the-new-15/189612
1002636095	20210905	202109	2021	2021.6712											MLT	MALTA	MLT								1	020	020	02	1	3.0	2	1	2	-0.23923444976077	0								4	Marsascala, Marsaskala, Malta	MT	MT32	19483	35.8669	14.5619	-18853	4	Marsascala, Marsaskala, Malta	MT	MT32	19483	35.8669	14.5619	-18853	20210905131500	https://timesofmalta.com/articles/view/aaron-farrugia-dodges-question-on-marsascala-marina.898396
1002636096	20210905	202109	2021	2021.6712											MLT	MALTA	MLT								0	051	051	05	1	3.4	8	1	8	-0.23923444976077	0								4	Msida Creek, Malta (general), Malta	MT	MT00	19460	35.8967	14.4936	-18804	4	Msida Creek, Malta (general), Malta	MT	MT00	19460	35.8967	14.4936	-18804	20210905131500	https://timesofmalta.com/articles/view/aaron-farrugia-dodges-question-on-marsascala-marina.898396
1002636097	20210905	202109	2021	2021.6712											MLT	MALTA	MLT								1	051	051	05	1	3.4	12	1	12	1.61850238440969	0								4	Marsascala, Marsaskala, Malta	MT	MT32	19483	35.8669	14.5619	-18853	4	Marsascala, Marsaskala, Malta	MT	MT32	19483	35.8669	14.5619	-18853	20210905131500	https://timesofmalta.com/articles/view/pn-leader-says-lawsuit-to-silence-azzopardi-part-of-disinformation.898399
1002636098	20210905	202109	2021	2021.6712											NGA	NIGERIAN	NGA								1	036	036	03	1	4.0	10	1	10	-2.20994475138121	0								5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	5	Delta State, Delta, Nigeria	NI	NI36	191350	5.5	6	29267	20210905131500	https://dailypost.ng/2021/09/05/cjn-to-quiz-six-chief-judges-over-conflicting-ex-parte-orders/
1002636099	20210905	202109	2021	2021.6712											NOR	NORWAY	NOR								1	042	042	04	1	1.9	4	1	4	-4.39276485788114	0								1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20210905131500	https://www.newsinenglish.no/2021/09/01/norwegian-air-may-cut-winter-flights/
